Memory Length,4000,
Trigger Level,4.000E-02,
Source,CH2,
Probe,1X,
Vertical Units,V,
Vertical Scale,2.000E-01,
Vertical Position,-8.000E-03,
Horizontal Units,s,
Horizontal Scale,5.000E-05,
Horizontal Position,0.000E+00,
Horizontal Mode,Main,
Sampling Period,2.000E-07,
Firmware,V1.11,
Time, ,
Mode,Fast,
Waveform Data,
3,
3,
3,
3,
3,
3,
4,
3,
3,
4,
4,
3,
4,
4,
4,
4,
4,
3,
3,
4,
4,
4,
4,
4,
4,
4,
4,
4,
3,
4,
5,
4,
4,
5,
4,
4,
4,
4,
4,
5,
5,
4,
4,
5,
4,
4,
5,
4,
5,
5,
4,
5,
4,
4,
5,
5,
5,
5,
5,
5,
4,
5,
5,
5,
5,
5,
5,
5,
5,
5,
5,
5,
5,
5,
5,
5,
5,
5,
5,
5,
5,
5,
5,
5,
5,
5,
5,
5,
5,
5,
5,
5,
5,
5,
5,
5,
5,
5,
6,
6,
5,
5,
5,
5,
5,
5,
5,
5,
5,
5,
5,
6,
5,
5,
5,
5,
5,
5,
5,
5,
5,
6,
5,
5,
6,
6,
5,
5,
5,
5,
5,
6,
6,
5,
5,
5,
5,
5,
5,
5,
6,
6,
5,
6,
5,
6,
5,
6,
5,
5,
5,
5,
5,
5,
5,
5,
5,
6,
5,
5,
6,
5,
5,
5,
6,
5,
6,
5,
6,
5,
5,
5,
5,
5,
5,
5,
5,
6,
5,
5,
6,
5,
5,
5,
5,
5,
5,
5,
6,
5,
5,
5,
5,
6,
6,
5,
5,
5,
5,
6,
5,
5,
5,
5,
6,
5,
5,
5,
5,
5,
5,
5,
5,
5,
5,
5,
5,
5,
5,
5,
5,
5,
5,
5,
5,
5,
4,
5,
5,
5,
5,
4,
5,
4,
5,
5,
4,
5,
5,
4,
5,
4,
5,
5,
4,
4,
5,
5,
5,
5,
4,
4,
4,
5,
5,
4,
4,
5,
4,
4,
4,
4,
3,
4,
4,
3,
3,
4,
4,
4,
4,
3,
4,
4,
4,
3,
3,
4,
4,
5,
3,
4,
3,
3,
3,
3,
3,
3,
3,
2,
2,
3,
2,
2,
3,
3,
3,
4,
3,
3,
3,
3,
2,
3,
3,
2,
3,
3,
2,
2,
3,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
2,
1,
1,
2,
1,
2,
2,
2,
2,
2,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
2,
2,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
1,
0,
1,
1,
1,
0,
0,
1,
1,
1,
0,
0,
1,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
-1,
0,
0,
0,
-1,
-1,
0,
0,
-1,
0,
-1,
-1,
-1,
-1,
-1,
-1,
-1,
-1,
-1,
-1,
-1,
-1,
-2,
-1,
-1,
-1,
-1,
-2,
-2,
-1,
-2,
-2,
-2,
-2,
-1,
-2,
-2,
-1,
-2,
-1,
-2,
-2,
-2,
-2,
-2,
-2,
-2,
-2,
-2,
-2,
-2,
-2,
-2,
-2,
-3,
-3,
-2,
-2,
-3,
-3,
-3,
-2,
-3,
-2,
-3,
-3,
-3,
-3,
-3,
-3,
-3,
-3,
-3,
-3,
-3,
-3,
-3,
-3,
-3,
-3,
-3,
-3,
-3,
-3,
-3,
-3,
-3,
-3,
-4,
-3,
-3,
-4,
-3,
-3,
-3,
-3,
-3,
-3,
-4,
-4,
-3,
-4,
-4,
-4,
-4,
-4,
-4,
-4,
-4,
-4,
-4,
-4,
-5,
-4,
-5,
-4,
-4,
-5,
-5,
-5,
-4,
-4,
-5,
-5,
-4,
-4,
-5,
-5,
-5,
-5,
-5,
-4,
-5,
-5,
-4,
-5,
-5,
-4,
-5,
-5,
-5,
-5,
-5,
-5,
-4,
-5,
-6,
-5,
-5,
-5,
-5,
-6,
-5,
-5,
-5,
-5,
-6,
-6,
-5,
-5,
-5,
-6,
-6,
-6,
-6,
-6,
-6,
-5,
-5,
-5,
-6,
-6,
-6,
-5,
-6,
-5,
-6,
-6,
-6,
-6,
-6,
-6,
-6,
-6,
-6,
-6,
-6,
-7,
-6,
-6,
-6,
-6,
-5,
-6,
-6,
-6,
-7,
-6,
-6,
-6,
-6,
-6,
-6,
-6,
-6,
-6,
-6,
-6,
-6,
-6,
-6,
-7,
-6,
-7,
-7,
-6,
-6,
-6,
-6,
-6,
-7,
-7,
-6,
-6,
-6,
-6,
-6,
-7,
-6,
-6,
-6,
-7,
-6,
-7,
-6,
-7,
-6,
-7,
-7,
-7,
-7,
-6,
-7,
-7,
-6,
-7,
-7,
-7,
